Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
743-04-1105,Cairo,Mandalay,Member,Male,Health and beauty,97.22,9.0,43.749,918.729,3/30/2019,2:43:00 PM,Ewallet,874.98,4.761904762,43.749,6.0
423-57-2993,Cairo,Mandalay,Normal,Male,Sports and travel,93.39,6.0,28.017,588.357,3/27/2019,7:18:00 PM,Ewallet,560.34,4.761904762,28.017,10.0
894-41-5205,Giza,Naypyitaw,Normal,Female,Food and beverages,43.18,8.0,17.272,362.712,1/19/2019,7:39:00 PM,Credit card,345.44,4.761904762,17.272,8.3
275-28-0149,Alex,Yangon,Normal,Male,Sports and travel,63.69,1.0,3.1845,66.8745,2/25/2019,4:21:00 PM,Cash,63.69,4.761904762,3.1845,6.0
101-17-6199,Alex,Yangon,Normal,Male,Food and beverages,45.79,7.0,16.0265,336.5565,3/13/2019,7:44:00 PM,Credit card,320.53,4.761904762,16.0265,7.0
423-80-0988,Giza,Naypyitaw,Normal,Male,Sports and travel,76.4,2.0,7.64,160.44,1/30/2019,7:42:00 PM,Ewallet,152.8,4.761904762,7.64,6.5
548-46-9322,Cairo,Mandalay,Normal,Male,Food and beverages,39.9,10.0,19.95,418.95,2/20/2019,3:24:00 PM,Credit card,399.0,4.761904762,19.95,5.9
505-02-0892,Cairo,Mandalay,Member,Male,Health and beauty,42.57,8.0,17.028,357.588,2/25/2019,2:12:00 PM,Ewallet,340.56,4.761904762,17.028,5.6
234-65-2137,Giza,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10.0,47.79,1003.59,1/16/2019,1:32:00 PM,Cash,955.8,4.761904762,47.79,4.8
687-47-8271,Alex,Yangon,Normal,Male,Fashion accessories,98.98,10.0,49.49,1039.29,2/8/2019,4:20:00 PM,Credit card,989.8,4.761904762,49.49,8.7
796-32-9050,Alex,Yangon,Normal,Male,Food and beverages,51.28,6.0,15.384,323.064,1/19/2019,4:31:00 PM,Cash,307.68,4.761904762,15.384,6.5
105-31-1824,Alex,Yangon,Member,Male,Sports and travel,69.52,7.0,24.332,510.972,2/1/2019,3:10:00 PM,Credit card,486.64,4.761904762,24.332,8.5
249-42-3782,Alex,Yangon,Normal,Male,Health and beauty,70.01,5.0,17.5025,367.5525,1/3/2019,11:36:00 AM,Ewallet,350.05,4.761904762,17.5025,5.5
316-55-4634,Cairo,Mandalay,Member,Male,Food and beverages,80.05,5.0,20.0125,420.2625,1/26/2019,12:45:00 PM,Credit card,400.25,4.761904762,20.0125,9.4
733-33-4967,Giza,Naypyitaw,Normal,Male,Electronic accessories,20.85,8.0,8.34,175.14,3/3/2019,7:17:00 PM,Cash,166.8,4.761904762,8.34,6.3
608-27-6295,Cairo,Mandalay,Member,Male,Electronic accessories,52.89,6.0,15.867,333.207,1/19/2019,5:34:00 PM,Credit card,317.34,4.761904762,15.867,9.8
414-12-7047,Cairo,Mandalay,Normal,Male,Food and beverages,19.79,8.0,7.916,166.236,1/18/2019,12:04:00 PM,Ewallet,158.32,4.761904762,7.916,8.7
827-26-2100,Alex,Yangon,Member,Male,Home and lifestyle,33.84,9.0,15.228,319.788,3/21/2019,4:21:00 PM,Ewallet,304.56,4.761904762,15.228,8.8
175-54-2529,Alex,Yangon,Member,Male,Food and beverages,22.17,8.0,8.868,186.228,3/3/2019,5:01:00 PM,Credit card,177.36,4.761904762,8.868,9.6
139-52-2867,Giza,Naypyitaw,Normal,Female,Fashion accessories,22.51,7.0,7.8785,165.4485,2/13/2019,10:50:00 AM,Credit card,157.57,4.761904762,7.8785,4.8
407-63-8975,Alex,Yangon,Normal,Male,Food and beverages,73.88,6.0,22.164,465.444,3/23/2019,7:16:00 PM,Ewallet,443.28,4.761904762,22.164,4.4
342-65-4817,Giza,Naypyitaw,Member,Male,Health and beauty,86.8,3.0,13.02,273.42,1/28/2019,4:47:00 PM,Ewallet,260.4,4.761904762,13.02,9.9
130-98-8941,Giza,Naypyitaw,Normal,Male,Fashion accessories,64.26,7.0,22.491,472.311,2/9/2019,10:00:00 AM,Cash,449.82,4.761904762,22.491,5.7
434-83-9547,Giza,Naypyitaw,Member,Male,Food and beverages,38.47,8.0,15.388,323.148,1/23/2019,11:51:00 AM,Cash,307.76,4.761904762,15.388,7.7
851-28-6367,Alex,Yangon,Member,Male,Sports and travel,15.5,10.0,7.75,162.75,3/23/2019,10:55:00 AM,Ewallet,155.0,4.761904762,7.75,8.0
824-88-3614,Giza,Naypyitaw,Normal,Male,Health and beauty,34.31,8.0,13.724,288.204,1/25/2019,3:00:00 PM,Ewallet,274.48,4.761904762,13.724,5.7
586-25-0848,Alex,Yangon,Normal,Female,Sports and travel,12.34,7.0,4.319,90.699,3/4/2019,11:19:00 AM,Credit card,86.38,4.761904762,4.319,6.7
895-66-0685,Cairo,Mandalay,Member,Male,Food and beverages,18.08,3.0,2.712,56.952,3/5/2019,7:46:00 PM,Ewallet,54.24,4.761904762,2.712,8.0
305-14-0245,Cairo,Mandalay,Member,Female,Home and lifestyle,94.49,8.0,37.796,793.716,3/3/2019,7:00:00 PM,Ewallet,755.92,4.761904762,37.796,7.5
732-04-5373,Cairo,Mandalay,Member,Male,Home and lifestyle,46.47,4.0,9.294,195.174,2/8/2019,10:53:00 AM,Cash,185.88,4.761904762,9.294,7.0
400-60-7251,Alex,Yangon,Normal,Male,Home and lifestyle,74.07,1.0,3.7035,77.7735,2/10/2019,12:50:00 PM,Ewallet,74.07,4.761904762,3.7035,9.9
593-65-1552,Giza,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4.0,13.962,293.202,1/28/2019,8:50:00 PM,Credit card,279.24,4.761904762,13.962,5.9
284-34-9626,Cairo,Mandalay,Normal,Female,Home and lifestyle,77.04,3.0,11.556,242.676,2/11/2019,10:39:00 AM,Credit card,231.12,4.761904762,11.556,7.2
437-58-8131,Cairo,Mandalay,Normal,Female,Fashion accessories,73.52,2.0,7.352,154.392,1/15/2019,1:41:00 PM,Ewallet,147.04,4.761904762,7.352,4.6
286-43-6208,Giza,Naypyitaw,Normal,Female,Food and beverages,87.8,9.0,39.51,829.71,3/16/2019,7:08:00 PM,Cash,790.2,4.761904762,39.51,9.2
641-43-2399,Cairo,Mandalay,Normal,Male,Home and lifestyle,25.55,4.0,5.11,107.31,1/26/2019,8:23:00 PM,Ewallet,102.2,4.761904762,5.11,5.7
831-07-6050,Alex,Yangon,Normal,Male,Electronic accessories,32.71,5.0,8.1775,171.7275,3/19/2019,11:30:00 AM,Credit card,163.55,4.761904762,8.1775,9.9
556-86-3144,Giza,Naypyitaw,Member,Female,Fashion accessories,74.29,1.0,3.7145,78.0045,1/13/2019,7:30:00 PM,Cash,74.29,4.761904762,3.7145,5.0
848-24-9445,Giza,Naypyitaw,Member,Male,Health and beauty,43.7,2.0,4.37,91.77,3/26/2019,6:03:00 PM,Cash,87.4,4.761904762,4.37,4.9
856-22-8149,Alex,Yangon,Normal,Female,Home and lifestyle,25.29,1.0,1.2645,26.5545,3/23/2019,10:13:00 AM,Ewallet,25.29,4.761904762,1.2645,6.1
699-01-4164,Giza,Naypyitaw,Normal,Male,Health and beauty,41.5,4.0,8.3,174.3,3/12/2019,7:58:00 PM,Credit card,166.0,4.761904762,8.3,8.2
420-11-4919,Giza,Naypyitaw,Member,Female,Food and beverages,71.39,5.0,17.8475,374.7975,2/17/2019,7:57:00 PM,Credit card,356.95,4.761904762,17.8475,5.5
606-80-4905,Giza,Naypyitaw,Member,Female,Sports and travel,19.15,6.0,5.745,120.645,1/29/2019,10:01:00 AM,Credit card,114.9,4.761904762,5.745,6.8
542-41-0513,Cairo,Mandalay,Member,Female,Electronic accessories,57.49,4.0,11.498,241.458,3/15/2019,11:57:00 AM,Cash,229.96,4.761904762,11.498,6.6
426-39-2418,Giza,Naypyitaw,Normal,Male,Electronic accessories,61.41,7.0,21.4935,451.3635,1/14/2019,10:02:00 AM,Cash,429.87,4.761904762,21.4935,9.8
875-46-5808,Cairo,Mandalay,Member,Male,Health and beauty,25.9,10.0,12.95,271.95,2/6/2019,2:51:00 PM,Ewallet,259.0,4.761904762,12.95,8.7
394-43-4238,Cairo,Mandalay,Member,Male,Home and lifestyle,17.77,5.0,4.4425,93.2925,2/15/2019,12:42:00 PM,Credit card,88.85,4.761904762,4.4425,5.4
749-24-1565,Alex,Yangon,Normal,Female,Health and beauty,23.03,9.0,10.3635,217.6335,1/3/2019,12:02:00 PM,Ewallet,207.27,4.761904762,10.3635,7.9
672-51-8681,Giza,Naypyitaw,Member,Female,Electronic accessories,66.65,9.0,29.9925,629.8425,1/4/2019,6:19:00 PM,Credit card,599.85,4.761904762,29.9925,9.7
263-87-5680,Giza,Naypyitaw,Member,Female,Home and lifestyle,28.53,10.0,14.265,299.565,3/18/2019,5:38:00 PM,Ewallet,285.3,4.761904762,14.265,7.8
573-58-9734,Cairo,Mandalay,Normal,Female,Fashion accessories,30.37,3.0,4.5555,95.6655,3/28/2019,1:41:00 PM,Ewallet,91.11,4.761904762,4.5555,5.1
817-69-8206,Cairo,Mandalay,Normal,Female,Electronic accessories,99.73,9.0,44.8785,942.4485,3/2/2019,7:42:00 PM,Credit card,897.57,4.761904762,44.8785,6.5
888-02-0338,Alex,Yangon,Normal,Male,Electronic accessories,26.23,9.0,11.8035,247.8735,1/25/2019,8:24:00 PM,Ewallet,236.07,4.761904762,11.8035,5.9
677-11-0152,Giza,Naypyitaw,Normal,Female,Food and beverages,93.26,9.0,41.967,881.307,1/16/2019,6:08:00 PM,Cash,839.34,4.761904762,41.967,8.8
142-63-6033,Cairo,Mandalay,Normal,Male,Home and lifestyle,92.36,5.0,23.09,484.89,3/20/2019,7:17:00 PM,Ewallet,461.8,4.761904762,23.09,4.9
656-16-1063,Cairo,Mandalay,Normal,Male,Sports and travel,46.42,3.0,6.963,146.223,1/4/2019,1:24:00 PM,Credit card,139.26,4.761904762,6.963,4.4
891-58-8335,Cairo,Mandalay,Member,Female,Sports and travel,29.61,7.0,10.3635,217.6335,3/11/2019,3:53:00 PM,Cash,207.27,4.761904762,10.3635,6.5
802-43-8934,Alex,Yangon,Normal,Male,Home and lifestyle,18.28,1.0,0.914,19.194,3/22/2019,3:05:00 PM,Credit card,18.28,4.761904762,0.914,8.3
560-30-5617,Cairo,Mandalay,Normal,Female,Sports and travel,24.77,5.0,6.1925,130.0425,3/24/2019,6:27:00 PM,Cash,123.85,4.761904762,6.1925,8.5
319-74-2561,Alex,Yangon,Member,Female,Electronic accessories,94.64,3.0,14.196,298.116,2/21/2019,4:55:00 PM,Cash,283.92,4.761904762,14.196,5.5
549-03-9315,Cairo,Mandalay,Normal,Male,Fashion accessories,94.87,8.0,37.948,796.908,2/12/2019,12:58:00 PM,Ewallet,758.96,4.761904762,37.948,8.7
790-29-1172,Cairo,Mandalay,Normal,Female,Food and beverages,57.34,3.0,8.601,180.621,3/10/2019,6:59:00 PM,Credit card,172.02,4.761904762,8.601,7.9
239-36-3640,Cairo,Mandalay,Normal,Male,Electronic accessories,45.35,6.0,13.605,285.705,1/31/2019,1:44:00 PM,Ewallet,272.1,4.761904762,13.605,6.1
468-01-2051,Cairo,Mandalay,Normal,Male,Food and beverages,62.08,7.0,21.728,456.288,3/6/2019,1:46:00 PM,Ewallet,434.56,4.761904762,21.728,5.4
389-25-3394,Giza,Naypyitaw,Normal,Male,Electronic accessories,11.81,5.0,2.9525,62.0025,2/17/2019,6:06:00 PM,Cash,59.05,4.761904762,2.9525,9.4
279-62-1445,Giza,Naypyitaw,Member,Female,Fashion accessories,12.54,1.0,0.627,13.167,2/21/2019,12:38:00 PM,Cash,12.54,4.761904762,0.627,8.2
213-72-6612,Alex,Yangon,Normal,Male,Food and beverages,43.25,2.0,4.325,90.825,3/20/2019,3:56:00 PM,Cash,86.5,4.761904762,4.325,6.2
746-68-6593,Giza,Naypyitaw,Member,Female,Sports and travel,87.16,2.0,8.716,183.036,1/11/2019,2:29:00 PM,Credit card,174.32,4.761904762,8.716,9.7
836-82-5858,Cairo,Mandalay,Member,Male,Health and beauty,69.37,9.0,31.2165,655.5465,1/26/2019,7:14:00 PM,Ewallet,624.33,4.761904762,31.2165,4.0
583-72-1480,Giza,Naypyitaw,Member,Male,Electronic accessories,37.06,4.0,7.412,155.652,1/31/2019,4:24:00 PM,Ewallet,148.24,4.761904762,7.412,9.7
466-61-5506,Cairo,Mandalay,Member,Female,Electronic accessories,90.7,6.0,27.21,571.41,2/26/2019,10:52:00 AM,Cash,544.2,4.761904762,27.21,5.3
721-86-6247,Alex,Yangon,Normal,Female,Home and lifestyle,63.42,8.0,25.368,532.728,3/11/2019,12:55:00 PM,Ewallet,507.36,4.761904762,25.368,7.4
289-65-5721,Cairo,Mandalay,Normal,Female,Fashion accessories,81.37,2.0,8.137,170.877,1/26/2019,7:28:00 PM,Cash,162.74,4.761904762,8.137,6.5
545-46-3100,Cairo,Mandalay,Member,Female,Electronic accessories,10.59,3.0,1.5885,33.3585,3/12/2019,1:52:00 PM,Credit card,31.77,4.761904762,1.5885,8.7
418-02-5978,Cairo,Mandalay,Normal,Female,Health and beauty,84.09,9.0,37.8405,794.6505,2/11/2019,10:54:00 AM,Cash,756.81,4.761904762,37.8405,8.0
269-04-5750,Cairo,Mandalay,Member,Male,Fashion accessories,73.82,4.0,14.764,310.044,2/21/2019,6:31:00 PM,Cash,295.28,4.761904762,14.764,6.7
157-13-5295,Alex,Yangon,Member,Male,Health and beauty,51.94,10.0,25.97,545.37,3/9/2019,6:24:00 PM,Ewallet,519.4,4.761904762,25.97,6.5
645-78-8093,Alex,Yangon,Normal,Female,Sports and travel,93.14,2.0,9.314,195.594,1/20/2019,6:09:00 PM,Ewallet,186.28,4.761904762,9.314,4.1
211-30-9270,Giza,Naypyitaw,Normal,Male,Health and beauty,17.41,5.0,4.3525,91.4025,1/28/2019,3:16:00 PM,Credit card,87.05,4.761904762,4.3525,4.9
755-12-3214,Giza,Naypyitaw,Member,Female,Fashion accessories,44.22,5.0,11.055,232.155,3/5/2019,5:07:00 PM,Credit card,221.1,4.761904762,11.055,8.6
346-84-3103,Cairo,Mandalay,Member,Female,Electronic accessories,13.22,5.0,3.305,69.405,3/2/2019,7:26:00 PM,Cash,66.1,4.761904762,3.305,4.3
478-06-7835,Alex,Yangon,Normal,Male,Fashion accessories,89.69,1.0,4.4845,94.1745,1/11/2019,11:20:00 AM,Ewallet,89.69,4.761904762,4.4845,4.9
540-11-4336,Alex,Yangon,Normal,Male,Food and beverages,24.94,9.0,11.223,235.683,1/11/2019,4:49:00 PM,Credit card,224.46,4.761904762,11.223,5.6
448-81-5016,Alex,Yangon,Normal,Male,Health and beauty,59.77,2.0,5.977,125.517,3/11/2019,12:01:00 PM,Credit card,119.54,4.761904762,5.977,5.8
142-72-4741,Giza,Naypyitaw,Member,Male,Fashion accessories,93.2,2.0,9.32,195.72,2/28/2019,6:37:00 PM,Credit card,186.4,4.761904762,9.32,6.0
217-58-1179,Alex,Yangon,Member,Male,Home and lifestyle,62.65,4.0,12.53,263.13,1/5/2019,11:25:00 AM,Cash,250.6,4.761904762,12.53,4.2
376-02-8238,Cairo,Mandalay,Normal,Male,Home and lifestyle,93.87,8.0,37.548,788.508,2/2/2019,6:42:00 PM,Credit card,750.96,4.761904762,37.548,8.3
530-90-9855,Alex,Yangon,Member,Male,Home and lifestyle,47.59,8.0,19.036,399.756,1/1/2019,2:47:00 PM,Cash,380.72,4.761904762,19.036,5.7
866-05-7563,Cairo,Mandalay,Member,Female,Electronic accessories,81.4,3.0,12.21,256.41,2/9/2019,7:43:00 PM,Cash,244.2,4.761904762,12.21,4.8
604-70-6476,Alex,Yangon,Member,Male,Fashion accessories,17.94,5.0,4.485,94.185,1/23/2019,2:04:00 PM,Ewallet,89.7,4.761904762,4.485,6.8
799-71-1548,Alex,Yangon,Member,Male,Electronic accessories,77.72,4.0,15.544,326.424,1/7/2019,4:11:00 PM,Credit card,310.88,4.761904762,15.544,8.8
785-13-7708,Cairo,Mandalay,Normal,Male,Food and beverages,73.06,7.0,25.571,536.991,1/14/2019,7:06:00 PM,Credit card,511.42,4.761904762,25.571,4.2
845-51-0542,Cairo,Mandalay,Member,Male,Food and beverages,46.55,9.0,20.9475,439.8975,2/2/2019,3:34:00 PM,Ewallet,418.95,4.761904762,20.9475,6.4
662-47-5456,Giza,Naypyitaw,Member,Male,Fashion accessories,35.19,10.0,17.595,369.495,3/17/2019,7:06:00 PM,Credit card,351.9,4.761904762,17.595,8.4
883-17-4236,Giza,Naypyitaw,Normal,Female,Sports and travel,14.39,2.0,1.439,30.219,3/2/2019,7:44:00 PM,Credit card,28.78,4.761904762,1.439,7.2
290-68-2984,Alex,Yangon,Normal,Male,Home and lifestyle,23.75,4.0,4.75,99.75,3/16/2019,11:22:00 AM,Cash,95.0,4.761904762,4.75,5.2
704-11-6354,Alex,Yangon,Member,Male,Home and lifestyle,58.9,8.0,23.56,494.76,1/6/2019,11:23:00 AM,Cash,471.2,4.761904762,23.56,8.9
110-48-7033,Cairo,Mandalay,Member,Male,Fashion accessories,32.62,4.0,6.524,137.004,1/29/2019,2:12:00 PM,Cash,130.48,4.761904762,6.524,9.0
366-93-0948,Alex,Yangon,Member,Male,Electronic accessories,66.35,1.0,3.3175,69.6675,1/31/2019,10:46:00 AM,Credit card,66.35,4.761904762,3.3175,9.7
729-09-9681,Alex,Yangon,Member,Male,Home and lifestyle,25.91,6.0,7.773,163.233,2/5/2019,10:16:00 AM,Ewallet,155.46,4.761904762,7.773,8.7
151-16-1484,Alex,Yangon,Member,Male,Electronic accessories,32.25,4.0,6.45,135.45,2/13/2019,12:38:00 PM,Ewallet,129.0,4.761904762,6.45,6.5
380-94-4661,Giza,Naypyitaw,Member,Male,Electronic accessories,65.94,4.0,13.188,276.948,2/7/2019,1:05:00 PM,Credit card,263.76,4.761904762,13.188,6.9
850-41-9669,Alex,Yangon,Normal,Female,Electronic accessories,75.06,9.0,33.777,709.317,3/19/2019,1:25:00 PM,Ewallet,675.54,4.761904762,33.777,6.2
821-07-3596,Giza,Naypyitaw,Normal,Female,Fashion accessories,16.45,4.0,3.29,69.09,3/7/2019,2:53:00 PM,Ewallet,65.8,4.761904762,3.29,5.6
655-85-5130,Cairo,Mandalay,Member,Female,Fashion accessories,38.3,4.0,7.66,160.86,3/13/2019,7:22:00 PM,Cash,153.2,4.761904762,7.66,5.7
447-15-7839,Alex,Yangon,Member,Female,Sports and travel,22.24,10.0,11.12,233.52,2/9/2019,11:00:00 AM,Cash,222.4,4.761904762,11.12,4.2
154-74-7179,Cairo,Mandalay,Normal,Male,Sports and travel,54.45,1.0,2.7225,57.1725,2/26/2019,7:24:00 PM,Ewallet,54.45,4.761904762,2.7225,7.9
253-12-6086,Alex,Yangon,Member,Female,Sports and travel,98.4,7.0,34.44,723.24,3/12/2019,12:43:00 PM,Credit card,688.8,4.761904762,34.44,8.7
808-65-0703,Giza,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4.0,7.094,148.974,3/14/2019,5:22:00 PM,Credit card,141.88,4.761904762,7.094,6.9
571-94-0759,Cairo,Mandalay,Member,Female,Food and beverages,74.6,10.0,37.3,783.3,1/8/2019,8:55:00 PM,Cash,746.0,4.761904762,37.3,9.5
144-51-6085,Alex,Yangon,Member,Male,Home and lifestyle,70.74,4.0,14.148,297.108,1/5/2019,4:05:00 PM,Credit card,282.96,4.761904762,14.148,4.4
731-14-2199,Alex,Yangon,Member,Female,Home and lifestyle,35.54,10.0,17.77,373.17,1/4/2019,1:34:00 PM,Ewallet,355.4,4.761904762,17.77,7.0
783-09-1637,Cairo,Mandalay,Normal,Female,Sports and travel,67.43,5.0,16.8575,354.0075,3/6/2019,6:13:00 PM,Ewallet,337.15,4.761904762,16.8575,6.3
687-15-1097,Giza,Naypyitaw,Member,Female,Health and beauty,21.12,2.0,2.112,44.352,1/3/2019,7:17:00 PM,Cash,42.24,4.761904762,2.112,9.7
126-54-1082,Alex,Yangon,Member,Female,Home and lifestyle,21.54,9.0,9.693,203.553,1/7/2019,11:44:00 AM,Credit card,193.86,4.761904762,9.693,8.8
633-91-1052,Alex,Yangon,Normal,Female,Home and lifestyle,12.03,2.0,1.203,25.263,1/27/2019,3:51:00 PM,Cash,24.06,4.761904762,1.203,5.1
477-24-6490,Cairo,Mandalay,Normal,Female,Health and beauty,99.71,6.0,29.913,628.173,2/26/2019,4:52:00 PM,Ewallet,598.26,4.761904762,29.913,7.9
566-19-5475,Cairo,Mandalay,Normal,Male,Fashion accessories,47.97,7.0,16.7895,352.5795,1/7/2019,8:52:00 PM,Cash,335.79,4.761904762,16.7895,6.2
526-86-8552,Giza,Naypyitaw,Member,Female,Home and lifestyle,21.82,10.0,10.91,229.11,1/7/2019,5:36:00 PM,Cash,218.2,4.761904762,10.91,7.1
376-56-3573,Giza,Naypyitaw,Normal,Female,Fashion accessories,95.42,4.0,19.084,400.764,2/2/2019,1:23:00 PM,Ewallet,381.68,4.761904762,19.084,6.4
537-72-0426,Giza,Naypyitaw,Member,Male,Fashion accessories,70.99,10.0,35.495,745.395,3/20/2019,4:28:00 PM,Cash,709.9,4.761904762,35.495,5.7
828-61-5674,Alex,Yangon,Member,Male,Sports and travel,44.02,10.0,22.01,462.21,3/20/2019,7:57:00 PM,Credit card,440.2,4.761904762,22.01,9.6
136-08-6195,Alex,Yangon,Normal,Female,Home and lifestyle,69.96,8.0,27.984,587.664,2/15/2019,5:01:00 PM,Credit card,559.68,4.761904762,27.984,6.4
523-38-0215,Giza,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1.0,1.85,38.85,3/6/2019,1:29:00 PM,Credit card,37.0,4.761904762,1.85,7.9
490-29-1201,Alex,Yangon,Normal,Female,Sports and travel,15.34,1.0,0.767,16.107,1/6/2019,11:09:00 AM,Cash,15.34,4.761904762,0.767,6.5
667-92-0055,Alex,Yangon,Member,Male,Health and beauty,99.83,6.0,29.949,628.929,3/4/2019,3:02:00 PM,Ewallet,598.98,4.761904762,29.949,8.5
565-17-3836,Alex,Yangon,Member,Female,Health and beauty,47.67,4.0,9.534,200.214,3/12/2019,2:21:00 PM,Cash,190.68,4.761904762,9.534,9.1
498-41-1961,Cairo,Mandalay,Normal,Male,Health and beauty,66.68,5.0,16.67,350.07,2/20/2019,6:01:00 PM,Cash,333.4,4.761904762,16.67,7.6
593-95-4461,Giza,Naypyitaw,Member,Male,Home and lifestyle,74.86,1.0,3.743,78.603,3/24/2019,2:49:00 PM,Cash,74.86,4.761904762,3.743,6.9
226-71-3580,Giza,Naypyitaw,Normal,Female,Sports and travel,23.75,9.0,10.6875,224.4375,1/31/2019,12:02:00 PM,Cash,213.75,4.761904762,10.6875,9.5
283-79-9594,Cairo,Mandalay,Normal,Female,Food and beverages,48.51,7.0,16.9785,356.5485,1/25/2019,1:30:00 PM,Credit card,339.57,4.761904762,16.9785,5.2
430-60-3493,Alex,Yangon,Member,Female,Home and lifestyle,94.88,7.0,33.208,697.368,2/3/2019,2:38:00 PM,Cash,664.16,4.761904762,33.208,4.2
139-20-0155,Cairo,Mandalay,Member,Male,Electronic accessories,40.3,10.0,20.15,423.15,1/24/2019,5:37:00 PM,Credit card,403.0,4.761904762,20.15,7.0
558-80-4082,Giza,Naypyitaw,Normal,Male,Electronic accessories,27.85,7.0,9.7475,204.6975,3/14/2019,5:20:00 PM,Ewallet,194.95,4.761904762,9.7475,6.0
278-97-7759,Alex,Yangon,Member,Female,Electronic accessories,62.48,1.0,3.124,65.604,2/18/2019,8:29:00 PM,Cash,62.48,4.761904762,3.124,4.7
316-68-6352,Alex,Yangon,Member,Female,Food and beverages,36.36,2.0,3.636,76.356,1/21/2019,10:00:00 AM,Cash,72.72,4.761904762,3.636,7.1
585-03-5943,Cairo,Mandalay,Normal,Male,Health and beauty,18.11,10.0,9.055,190.155,3/13/2019,11:46:00 AM,Ewallet,181.1,4.761904762,9.055,5.9
211-05-0490,Giza,Naypyitaw,Member,Female,Electronic accessories,51.92,5.0,12.98,272.58,3/3/2019,1:42:00 PM,Cash,259.6,4.761904762,12.98,7.5
727-75-6477,Giza,Naypyitaw,Normal,Male,Electronic accessories,28.84,4.0,5.768,121.128,3/29/2019,2:44:00 PM,Cash,115.36,4.761904762,5.768,6.4
744-02-5987,Alex,Yangon,Member,Male,Home and lifestyle,78.38,6.0,23.514,493.794,1/10/2019,2:16:00 PM,Ewallet,470.28,4.761904762,23.514,5.8
307-83-9164,Alex,Yangon,Member,Male,Home and lifestyle,60.01,4.0,12.002,252.042,1/25/2019,3:54:00 PM,Cash,240.04,4.761904762,12.002,4.5
779-06-0012,Giza,Naypyitaw,Member,Female,Home and lifestyle,88.61,1.0,4.4305,93.0405,1/19/2019,10:21:00 AM,Cash,88.61,4.761904762,4.4305,7.7
446-47-6729,Giza,Naypyitaw,Normal,Male,Fashion accessories,99.82,2.0,9.982,209.622,1/2/2019,6:09:00 PM,Credit card,199.64,4.761904762,9.982,6.7
573-10-3877,Cairo,Mandalay,Member,Male,Health and beauty,39.01,1.0,1.9505,40.9605,3/12/2019,4:46:00 PM,Credit card,39.01,4.761904762,1.9505,4.7
735-06-4124,Giza,Naypyitaw,Normal,Male,Food and beverages,48.61,1.0,2.4305,51.0405,2/25/2019,3:31:00 PM,Cash,48.61,4.761904762,2.4305,4.4
439-54-7422,Alex,Yangon,Normal,Female,Electronic accessories,51.19,4.0,10.238,214.998,3/18/2019,5:15:00 PM,Credit card,204.76,4.761904762,10.238,4.7
396-90-2219,Cairo,Mandalay,Normal,Female,Electronic accessories,14.96,8.0,5.984,125.664,2/23/2019,12:29:00 PM,Cash,119.68,4.761904762,5.984,8.6
411-77-0180,Alex,Yangon,Member,Male,Electronic accessories,72.2,7.0,25.27,530.67,3/26/2019,8:14:00 PM,Ewallet,505.4,4.761904762,25.27,4.3
286-01-5402,Alex,Yangon,Normal,Female,Sports and travel,40.23,7.0,14.0805,295.6905,3/30/2019,1:22:00 PM,Cash,281.61,4.761904762,14.0805,9.6
803-17-8013,Alex,Yangon,Member,Female,Home and lifestyle,88.79,8.0,35.516,745.836,2/17/2019,5:09:00 PM,Cash,710.32,4.761904762,35.516,4.1
512-98-1403,Alex,Yangon,Member,Female,Electronic accessories,26.48,3.0,3.972,83.412,3/21/2019,10:40:00 AM,Ewallet,79.44,4.761904762,3.972,4.7
848-42-2560,Alex,Yangon,Normal,Female,Fashion accessories,81.91,2.0,8.191,172.011,3/5/2019,5:43:00 PM,Cash,163.82,4.761904762,8.191,7.8
532-59-7201,Cairo,Mandalay,Member,Male,Sports and travel,79.93,6.0,23.979,503.559,1/31/2019,2:04:00 PM,Cash,479.58,4.761904762,23.979,5.5
181-94-6432,Giza,Naypyitaw,Member,Male,Fashion accessories,69.33,2.0,6.933,145.593,2/5/2019,7:05:00 PM,Ewallet,138.66,4.761904762,6.933,9.7
870-76-1733,Alex,Yangon,Member,Female,Food and beverages,14.23,5.0,3.5575,74.7075,2/1/2019,10:08:00 AM,Credit card,71.15,4.761904762,3.5575,4.4
423-64-4619,Alex,Yangon,Member,Female,Health and beauty,15.55,9.0,6.9975,146.9475,3/7/2019,1:12:00 PM,Cash,139.95,4.761904762,6.9975,5.0
227-07-4446,Giza,Naypyitaw,Member,Female,Electronic accessories,78.13,10.0,39.065,820.365,2/10/2019,8:51:00 PM,Cash,781.3,4.761904762,39.065,4.4
